"Area.Abbreviation","Area.Code","Area","Item.Code","Item","Element.Code","Element","Unit","latitude","longitude","Year","Value","El_Nino_Year"
"BRA",21,"Brazil",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2002",18,FALSE
"BRA",21,"Brazil",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2003",22,FALSE
"BRA",21,"Brazil",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2004",22,FALSE
"BRA",21,"Brazil",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2005",25,FALSE
"BRA",21,"Brazil",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2006",27,FALSE
"BRA",21,"Brazil",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2007",29,FALSE
"BRA",21,"Brazil",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2008",34,FALSE
"BRA",21,"Brazil",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2009",32,FALSE
"BRA",21,"Brazil",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2010",25,FALSE
"BRA",21,"Brazil",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2011",36,FALSE
"BRA",21,"Brazil",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2012",23,FALSE
"BRA",21,"Brazil",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-14.24,-51.93,"Y2013",27,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1961",95,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1962",132,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1963",99,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1964",127,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1965",107,TRUE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1966",116,TRUE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1967",116,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1968",139,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1969",139,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1970",141,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1971",160,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1972",152,TRUE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1973",154,TRUE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1974",165,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1975",149,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1976",176,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1977",176,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1978",212,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1979",213,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1980",206,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1981",199,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1982",222,TRUE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1983",234,TRUE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1984",236,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1985",234,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1986",255,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1987",266,TRUE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1988",262,TRUE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1989",272,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1990",261,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1991",257,TRUE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1992",247,TRUE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1993",304,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1994",297,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1995",317,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1996",323,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1997",328,TRUE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1998",306,TRUE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1999",339,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2000",310,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2001",319,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2002",334,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2003",346,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2004",360,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2005",366,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2006",363,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2007",370,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2008",378,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2009",363,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2010",385,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2011",378,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2012",383,FALSE
"CHN",96,"China, Hong Kong SAR",2511,"Wheat and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2013",383,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1961",333,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1962",315,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1963",347,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1964",354,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1965",365,TRUE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1966",330,TRUE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1967",355,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1968",329,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1969",342,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1970",332,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1971",320,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1972",349,TRUE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1973",353,TRUE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1974",356,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1975",394,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1976",349,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1977",331,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1978",332,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1979",333,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1980",367,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1981",358,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1982",347,TRUE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1983",363,TRUE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1984",397,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1985",362,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1986",369,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1987",367,TRUE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1988",352,TRUE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1989",363,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1990",363,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1991",384,TRUE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1992",361,TRUE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1993",362,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1994",340,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1995",342,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1996",356,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1997",353,TRUE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1998",345,TRUE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y1999",323,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y2000",346,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y2001",333,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y2002",353,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y2003",348,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y2004",335,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y2005",339,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y2006",333,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y2007",341,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y2008",336,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y2009",330,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y2010",334,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y2011",339,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y2012",304,FALSE
"CHN",96,"China, Hong Kong SAR",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",22.4,114.11,"Y2013",313,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1961",37,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1962",37,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1963",37,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1964",37,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1965",37,TRUE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1966",43,TRUE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1967",46,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1968",52,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1969",54,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1970",65,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1971",68,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1972",71,TRUE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1973",65,TRUE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1974",67,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1975",64,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1976",81,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1977",79,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1978",73,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1979",78,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1980",66,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1981",99,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1982",77,TRUE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1983",79,TRUE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1984",84,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1985",105,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1986",122,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1987",125,TRUE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1988",89,TRUE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1989",65,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1990",61,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1991",55,TRUE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1992",58,TRUE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1993",45,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1994",30,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1995",46,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1996",30,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1997",31,TRUE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1998",32,TRUE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y1999",30,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2000",31,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2001",29,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2002",31,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2003",30,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2004",28,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2005",27,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2006",32,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2007",28,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2008",27,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2009",28,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2010",30,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2011",37,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2012",32,FALSE
"CHN",96,"China, Hong Kong SAR",2514,"Maize and products",5142,"Food","1000 tonnes",22.4,114.11,"Y2013",32,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1961",8,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1962",9,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1963",10,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1964",11,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1965",15,TRUE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1966",9,TRUE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1967",12,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1968",16,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1969",19,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1970",20,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1971",25,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1972",32,TRUE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1973",37,TRUE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1974",36,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1975",40,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1976",41,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1977",35,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1978",12,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1979",10,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1980",4,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1981",2,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1982",0,TRUE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1983",1,TRUE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1984",1,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1985",1,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1986",0,FALSE
"CHN",96,"China, Hong Kong SAR",2520,"Cereals, Other",5142,"Food","1000 tonnes",22.4,114.11,"Y1987",1,TRUE
